nombre,x,y,cuarto,tiempo,equipo_local,resultado_local,resultado_visitante,equipo_visitante,descripcion,anotado,id_partido,jornada,temporada,competicion,playoff
P. Henry,163.705913,169.583333,4C,03:38,TD Systems Baskonia,61,67,Barça,Triple,False,100009,1,2020-2021,Supercopa Endesa,False
P. Henry,36.907237,172.083333,4C,02:56,TD Systems Baskonia,63,69,Barça,Tiro de 2,True,100009,1,2020-2021,Supercopa Endesa,False
P. Henry,40.185383,178.333333,4C,01:20,TD Systems Baskonia,66,71,Barça,Tiro de 2,True,100009,1,2020-2021,Supercopa Endesa,False
P. Henry,48.614901,122.5,4C,00:43,TD Systems Baskonia,68,71,Barça,Tiro de 2,True,100009,1,2020-2021,Supercopa Endesa,False
P. Henry,36.438931,166.25,4C,00:25,TD Systems Baskonia,68,71,Barça,Tiro de 2,False,100009,1,2020-2021,Supercopa Endesa,False
L. Vildoza,167.452365,149.583333,1C,04:44,TD Systems Baskonia,5,10,Barça,Triple,False,100009,1,2020-2021,Supercopa Endesa,False
L. Vildoza,134.708373,125.833333,1C,00:25,TD Systems Baskonia,14,22,Barça,Tiro de 2,False,100009,1,2020-2021,Supercopa Endesa,False
L. Vildoza,83.700426,205.0,2C,09:18,TD Systems Baskonia,16,24,Barça,Tiro de 2,True,100009,1,2020-2021,Supercopa Endesa,False
L. Vildoza,30.837985,73.333333,2C,05:00,TD Systems Baskonia,20,31,Barça,Tiro de 2,False,100009,1,2020-2021,Supercopa Endesa,False
L. Vildoza,143.119158,200.416667,2C,00:36,TD Systems Baskonia,28,35,Barça,Triple,False,100009,1,2020-2021,Supercopa Endesa,False
L. Vildoza,143.587465,194.583333,2C,00:25,TD Systems Baskonia,28,35,Barça,Triple,False,100009,1,2020-2021,Supercopa Endesa,False
L. Vildoza,24.75,216.666667,3C,01:16,TD Systems Baskonia,44,55,Barça,Tiro de 2,True,100009,1,2020-2021,Supercopa Endesa,False
L. Vildoza,134.240066,56.666667,4C,09:46,TD Systems Baskonia,48,60,Barça,Triple,True,100009,1,2020-2021,Supercopa Endesa,False
L. Vildoza,24.75,22.5,4C,08:47,TD Systems Baskonia,51,60,Barça,Triple,True,100009,1,2020-2021,Supercopa Endesa,False
L. Vildoza,113.653311,149.583333,4C,07:54,TD Systems Baskonia,51,62,Barça,Tiro de 2,False,100009,1,2020-2021,Supercopa Endesa,False
L. Vildoza,77.612441,122.916667,4C,06:15,TD Systems Baskonia,57,64,Barça,Tiro de 2,True,100009,1,2020-2021,Supercopa Endesa,False
L. Vildoza,112.716698,152.5,4C,02:12,TD Systems Baskonia,64,70,Barça,Tiro de 2,False,100009,1,2020-2021,Supercopa Endesa,False
L. Vildoza,151.080369,79.583333,4C,00:08,TD Systems Baskonia,68,72,Barça,Triple,False,100009,1,2020-2021,Supercopa Endesa,False
I. Diop,171.198817,128.333333,1C,04:08,TD Systems Baskonia,5,12,Barça,Triple,False,100009,1,2020-2021,Supercopa Endesa,False
I. Diop,68.265043,90.416667,1C,02:53,TD Systems Baskonia,5,16,Barça,Tiro de 2,False,100009,1,2020-2021,Supercopa Endesa,False
I. Diop,45.805061,150.0,1C,01:34,TD Systems Baskonia,12,19,Barça,Tiro de 2,True,100009,1,2020-2021,Supercopa Endesa,False
I. Diop,63.113671,82.916667,2C,04:33,TD Systems Baskonia,20,33,Barça,Tiro de 2,False,100009,1,2020-2021,Supercopa Endesa,False
A. Kurucs,108.033633,234.583333,1C,02:10,TD Systems Baskonia,10,19,Barça,Triple,True,100009,1,2020-2021,Supercopa Endesa,False
A. Kurucs,24.75,260.416667,3C,00:08,TD Systems Baskonia,45,60,Barça,Triple,False,100009,1,2020-2021,Supercopa Endesa,False
A. Peters,50.956433,162.083333,1C,00:55,TD Systems Baskonia,12,21,Barça,Tiro de 2,False,100009,1,2020-2021,Supercopa Endesa,False
A. Peters,44.400142,119.583333,2C,06:53,TD Systems Baskonia,19,27,Barça,Tiro de 2,True,100009,1,2020-2021,Supercopa Endesa,False
A. Peters,30.837985,78.75,2C,01:37,TD Systems Baskonia,28,33,Barça,Tiro de 2,True,100009,1,2020-2021,Supercopa Endesa,False
A. Peters,159.509886,177.5,3C,09:38,TD Systems Baskonia,31,35,Barça,Triple,True,100009,1,2020-2021,Supercopa Endesa,False
A. Peters,163.705913,104.583333,3C,02:12,TD Systems Baskonia,42,53,Barça,Triple,False,100009,1,2020-2021,Supercopa Endesa,False
A. Peters,37.375544,22.5,4C,07:41,TD Systems Baskonia,54,62,Barça,Triple,True,100009,1,2020-2021,Supercopa Endesa,False
A. Peters,43.931835,176.25,4C,07:06,TD Systems Baskonia,55,62,Barça,Tiro de 2,False,100009,1,2020-2021,Supercopa Endesa,False
T. Jekiri,116.46315,140.0,2C,08:55,TD Systems Baskonia,16,24,Barça,Tiro de 2,False,100009,1,2020-2021,Supercopa Endesa,False
T. Jekiri,43.931835,133.333333,3C,07:36,TD Systems Baskonia,37,39,Barça,Tiro de 2,True,100009,1,2020-2021,Supercopa Endesa,False
T. Jekiri,27.091533,87.916667,4C,05:32,TD Systems Baskonia,59,64,Barça,Tiro de 2,True,100009,1,2020-2021,Supercopa Endesa,False
A. Polonara,83.232119,117.083333,2C,04:50,TD Systems Baskonia,20,31,Barça,Tiro de 2,False,100009,1,2020-2021,Supercopa Endesa,False
A. Polonara,197.405251,69.166667,2C,00:02,TD Systems Baskonia,28,35,Barça,Triple,False,100009,1,2020-2021,Supercopa Endesa,False
N. Calathes,385.177436,226.666667,1C,09:22,TD Systems Baskonia,0,0,Barça,Triple,False,100009,1,2020-2021,Supercopa Endesa,False
N. Calathes,390.778382,183.333333,1C,04:33,TD Systems Baskonia,5,10,Barça,Tiro de 2,False,100009,1,2020-2021,Supercopa Endesa,False
N. Calathes,453.006954,162.083333,2C,01:37,TD Systems Baskonia,26,33,Barça,Tiro de 2,False,100009,1,2020-2021,Supercopa Endesa,False
N. Calathes,450.197114,121.666667,3C,09:18,TD Systems Baskonia,31,37,Barça,Tiro de 2,True,100009,1,2020-2021,Supercopa Endesa,False
N. Calathes,370.659934,220.0,3C,08:41,TD Systems Baskonia,33,37,Barça,Triple,False,100009,1,2020-2021,Supercopa Endesa,False
N. Calathes,383.772517,230.416667,3C,05:30,TD Systems Baskonia,42,44,Barça,Triple,False,100009,1,2020-2021,Supercopa Endesa,False
N. Calathes,230.767408,183.75,3C,00:01,TD Systems Baskonia,45,60,Barça,Triple,False,100009,1,2020-2021,Supercopa Endesa,False
N. Calathes,422.604494,154.166667,4C,07:30,TD Systems Baskonia,55,62,Barça,Tiro de 2,False,100009,1,2020-2021,Supercopa Endesa,False
N. Calathes,383.772517,52.5,4C,05:00,TD Systems Baskonia,59,65,Barça,Triple,False,100009,1,2020-2021,Supercopa Endesa,False
P. Oriola,468.929376,112.5,1C,07:27,TD Systems Baskonia,5,2,Barça,Tiro de 2,False,100009,1,2020-2021,Supercopa Endesa,False
P. Oriola,456.753406,149.583333,1C,05:58,TD Systems Baskonia,5,6,Barça,Tiro de 2,True,100009,1,2020-2021,Supercopa Endesa,False
P. Oriola,457.690019,144.583333,1C,05:32,TD Systems Baskonia,5,6,Barça,Tiro de 2,False,100009,1,2020-2021,Supercopa Endesa,False
P. Oriola,457.221712,145.0,1C,05:09,TD Systems Baskonia,5,10,Barça,Tiro de 2,True,100009,1,2020-2021,Supercopa Endesa,False
P. Oriola,467.992763,115.833333,1C,04:27,TD Systems Baskonia,5,12,Barça,Tiro de 2,True,100009,1,2020-2021,Supercopa Endesa,False
N. Mirotic,460.968165,117.083333,1C,07:11,TD Systems Baskonia,5,4,Barça,Tiro de 2,True,100009,1,2020-2021,Supercopa Endesa,False
N. Mirotic,464.24631,145.416667,1C,05:25,TD Systems Baskonia,5,8,Barça,Tiro de 2,True,100009,1,2020-2021,Supercopa Endesa,False
N. Mirotic,457.221712,129.166667,2C,05:26,TD Systems Baskonia,20,31,Barça,Tiro de 2,True,100009,1,2020-2021,Supercopa Endesa,False
N. Mirotic,453.006954,144.583333,3C,09:51,TD Systems Baskonia,28,35,Barça,Tiro de 2,False,100009,1,2020-2021,Supercopa Endesa,False
N. Mirotic,461.904778,165.833333,4C,08:26,TD Systems Baskonia,51,62,Barça,Tiro de 2,True,100009,1,2020-2021,Supercopa Endesa,False
N. Mirotic,387.968543,99.166667,4C,06:47,TD Systems Baskonia,55,64,Barça,Tiro de 2,True,100009,1,2020-2021,Supercopa Endesa,False
N. Mirotic,470.783869,244.166667,4C,00:32,TD Systems Baskonia,68,71,Barça,Tiro de 2,False,100009,1,2020-2021,Supercopa Endesa,False
A. Hanga,365.976868,70.416667,1C,03:32,TD Systems Baskonia,5,15,Barça,Triple,True,100009,1,2020-2021,Supercopa Endesa,False
A. Hanga,480.15,27.083333,2C,07:11,TD Systems Baskonia,17,27,Barça,Triple,True,100009,1,2020-2021,Supercopa Endesa,False
A. Hanga,447.406008,144.583333,2C,06:33,TD Systems Baskonia,19,29,Barça,Tiro de 2,True,100009,1,2020-2021,Supercopa Endesa,False
A. Hanga,369.255014,62.083333,4C,02:39,TD Systems Baskonia,64,69,Barça,Triple,False,100009,1,2020-2021,Supercopa Endesa,False
A. Abrines,343.067313,170.833333,1C,02:31,TD Systems Baskonia,7,19,Barça,Triple,True,100009,1,2020-2021,Supercopa Endesa,False
A. Abrines,383.30421,187.916667,3C,06:14,TD Systems Baskonia,42,44,Barça,Tiro de 2,True,100009,1,2020-2021,Supercopa Endesa,False
A. Abrines,473.125402,22.5,3C,05:06,TD Systems Baskonia,42,47,Barça,Triple,True,100009,1,2020-2021,Supercopa Endesa,False
A. Abrines,347.26334,145.833333,3C,04:32,TD Systems Baskonia,42,50,Barça,Triple,True,100009,1,2020-2021,Supercopa Endesa,False
A. Abrines,460.968165,25.416667,3C,03:45,TD Systems Baskonia,42,53,Barça,Triple,True,100009,1,2020-2021,Supercopa Endesa,False
A. Abrines,468.461069,87.5,3C,01:45,TD Systems Baskonia,42,55,Barça,Tiro de 2,True,100009,1,2020-2021,Supercopa Endesa,False
A. Abrines,460.031552,22.5,3C,00:57,TD Systems Baskonia,44,58,Barça,Triple,True,100009,1,2020-2021,Supercopa Endesa,False
A. Abrines,370.659934,216.25,4C,04:51,TD Systems Baskonia,59,65,Barça,Triple,False,100009,1,2020-2021,Supercopa Endesa,False
A. Abrines,370.659934,71.666667,4C,04:30,TD Systems Baskonia,59,65,Barça,Triple,False,100009,1,2020-2021,Supercopa Endesa,False
A. Abrines,462.373084,111.25,4C,02:27,TD Systems Baskonia,64,69,Barça,Tiro de 2,False,100009,1,2020-2021,Supercopa Endesa,False
B. Davies,480.15,141.25,1C,01:14,TD Systems Baskonia,12,21,Barça,Mate,True,100009,1,2020-2021,Supercopa Endesa,False
B. Davies,444.596168,140.833333,1C,00:02,TD Systems Baskonia,14,22,Barça,Tiro de 2,False,100009,1,2020-2021,Supercopa Endesa,False
B. Davies,442.722942,138.75,1C,00:02,TD Systems Baskonia,14,22,Barça,Tiro de 2,False,100009,1,2020-2021,Supercopa Endesa,False
B. Davies,452.538647,150.833333,2C,09:54,TD Systems Baskonia,14,24,Barça,Tiro de 2,True,100009,1,2020-2021,Supercopa Endesa,False
B. Davies,385.645743,136.25,2C,09:18,TD Systems Baskonia,16,24,Barça,Tiro de 2,False,100009,1,2020-2021,Supercopa Endesa,False
B. Davies,462.373084,128.333333,2C,08:15,TD Systems Baskonia,17,24,Barça,Tiro de 2,False,100009,1,2020-2021,Supercopa Endesa,False
B. Davies,447.406008,127.5,2C,04:33,TD Systems Baskonia,20,33,Barça,Tiro de 2,True,100009,1,2020-2021,Supercopa Endesa,False
B. Davies,462.841391,134.583333,3C,07:19,TD Systems Baskonia,37,39,Barça,Tiro de 2,False,100009,1,2020-2021,Supercopa Endesa,False
B. Davies,408.555298,142.5,4C,01:00,TD Systems Baskonia,66,71,Barça,Tiro de 2,False,100009,1,2020-2021,Supercopa Endesa,False
T. Heurtel,460.499858,81.666667,2C,08:45,TD Systems Baskonia,16,24,Barça,Tiro de 2,False,100009,1,2020-2021,Supercopa Endesa,False
T. Heurtel,400.612819,35.0,3C,06:59,TD Systems Baskonia,39,42,Barça,Triple,True,100009,1,2020-2021,Supercopa Endesa,False
T. Heurtel,426.819253,210.0,3C,02:55,TD Systems Baskonia,42,53,Barça,Tiro de 2,False,100009,1,2020-2021,Supercopa Endesa,False
T. Heurtel,389.373463,210.833333,3C,00:28,TD Systems Baskonia,45,60,Barça,Tiro de 2,True,100009,1,2020-2021,Supercopa Endesa,False
R. Smits,365.976868,66.666667,2C,06:12,TD Systems Baskonia,20,29,Barça,Triple,False,100009,1,2020-2021,Supercopa Endesa,False
R. Smits,344.921807,102.916667,4C,09:25,TD Systems Baskonia,48,60,Barça,Triple,False,100009,1,2020-2021,Supercopa Endesa,False
L. Bolmaro,365.508562,70.833333,2C,06:12,TD Systems Baskonia,20,29,Barça,Triple,False,100009,1,2020-2021,Supercopa Endesa,False
L. Bolmaro,472.188789,260.0,2C,03:40,TD Systems Baskonia,20,33,Barça,Triple,False,100009,1,2020-2021,Supercopa Endesa,False
V. Claver,456.753406,155.416667,2C,00:54,TD Systems Baskonia,28,35,Barça,Tiro de 2,True,100009,1,2020-2021,Supercopa Endesa,False
B. Fitipaldo,84.168732,88.333333,1C,08:24,Iberostar Tenerife,4,4,Real Madrid,Tiro de 2,True,100004,1,2020-2021,Supercopa Endesa,False
B. Fitipaldo,136.113292,127.083333,2C,07:05,Iberostar Tenerife,22,27,Real Madrid,Tiro de 2,False,100004,1,2020-2021,Supercopa Endesa,False
B. Fitipaldo,25.686613,260.0,2C,04:59,Iberostar Tenerife,29,37,Real Madrid,Triple,True,100004,1,2020-2021,Supercopa Endesa,False
B. Fitipaldo,135.176679,219.166667,2C,04:16,Iberostar Tenerife,32,37,Real Madrid,Triple,True,100004,1,2020-2021,Supercopa Endesa,False
B. Fitipaldo,142.182545,74.166667,2C,03:06,Iberostar Tenerife,33,38,Real Madrid,Triple,False,100004,1,2020-2021,Supercopa Endesa,False
B. Fitipaldo,134.240066,217.083333,2C,02:37,Iberostar Tenerife,34,40,Real Madrid,Triple,False,100004,1,2020-2021,Supercopa Endesa,False
B. Fitipaldo,152.485289,205.0,3C,09:01,Iberostar Tenerife,44,50,Real Madrid,Triple,False,100004,1,2020-2021,Supercopa Endesa,False
B. Fitipaldo,80.42228,87.916667,3C,03:43,Iberostar Tenerife,50,62,Real Madrid,Tiro de 2,False,100004,1,2020-2021,Supercopa Endesa,False
B. Fitipaldo,62.177058,145.0,4C,05:45,Iberostar Tenerife,69,83,Real Madrid,Tiro de 2,False,100004,1,2020-2021,Supercopa Endesa,False
B. Fitipaldo,153.421902,110.0,4C,04:14,Iberostar Tenerife,70,88,Real Madrid,Triple,False,100004,1,2020-2021,Supercopa Endesa,False
B. Fitipaldo,100.540728,195.0,4C,03:20,Iberostar Tenerife,75,88,Real Madrid,Tiro de 2,True,100004,1,2020-2021,Supercopa Endesa,False
A. Doornekamp,57.962299,148.75,1C,06:56,Iberostar Tenerife,4,10,Real Madrid,Tiro de 2,False,100004,1,2020-2021,Supercopa Endesa,False
A. Doornekamp,145.460691,196.666667,1C,04:49,Iberostar Tenerife,6,12,Real Madrid,Triple,False,100004,1,2020-2021,Supercopa Endesa,False
A. Doornekamp,30.837985,27.5,2C,03:01,Iberostar Tenerife,34,38,Real Madrid,Triple,False,100004,1,2020-2021,Supercopa Endesa,False
A. Doornekamp,123.00071,59.166667,2C,00:42,Iberostar Tenerife,42,48,Real Madrid,Triple,True,100004,1,2020-2021,Supercopa Endesa,False
A. Doornekamp,62.177058,254.583333,3C,03:11,Iberostar Tenerife,50,64,Real Madrid,Triple,False,100004,1,2020-2021,Supercopa Endesa,False
S. Salin,128.620388,60.833333,1C,06:36,Iberostar Tenerife,6,10,Real Madrid,Triple,False,100004,1,2020-2021,Supercopa Endesa,False
S. Salin,134.240066,95.416667,1C,03:53,Iberostar Tenerife,6,15,Real Madrid,Tiro de 2,False,100004,1,2020-2021,Supercopa Endesa,False
S. Salin,39.24877,237.083333,3C,05:59,Iberostar Tenerife,46,58,Real Madrid,Tiro de 2,False,100004,1,2020-2021,Supercopa Endesa,False
T. Cavanaugh,112.716698,238.75,1C,05:28,Iberostar Tenerife,6,12,Real Madrid,Triple,False,100004,1,2020-2021,Supercopa Endesa,False
T. Cavanaugh,56.557379,116.666667,1C,04:43,Iberostar Tenerife,6,12,Real Madrid,Tiro de 2,False,100004,1,2020-2021,Supercopa Endesa,False
T. Cavanaugh,37.375544,133.333333,4C,01:13,Iberostar Tenerife,79,92,Real Madrid,Tiro de 2,True,100004,1,2020-2021,Supercopa Endesa,False
T. Cavanaugh,50.01982,172.5,4C,00:33,Iberostar Tenerife,79,92,Real Madrid,Tiro de 2,False,100004,1,2020-2021,Supercopa Endesa,False
G. Shermadini,69.669962,157.916667,1C,04:54,Iberostar Tenerife,6,12,Real Madrid,Tiro de 2,False,100004,1,2020-2021,Supercopa Endesa,False
G. Shermadini,50.956433,174.583333,3C,07:43,Iberostar Tenerife,44,53,Real Madrid,Tiro de 2,False,100004,1,2020-2021,Supercopa Endesa,False
G. Shermadini,51.893046,150.416667,4C,05:54,Iberostar Tenerife,69,83,Real Madrid,Tiro de 2,False,100004,1,2020-2021,Supercopa Endesa,False
G. Shermadini,48.146594,132.5,4C,04:50,Iberostar Tenerife,70,86,Real Madrid,Tiro de 2,False,100004,1,2020-2021,Supercopa Endesa,False
G. Shermadini,24.75,141.25,4C,04:08,Iberostar Tenerife,72,88,Real Madrid,Mate,True,100004,1,2020-2021,Supercopa Endesa,False
M. Huertas,145.928997,205.416667,1C,02:25,Iberostar Tenerife,11,18,Real Madrid,Triple,True,100004,1,2020-2021,Supercopa Endesa,False
M. Huertas,145.460691,72.083333,1C,01:02,Iberostar Tenerife,13,20,Real Madrid,Triple,False,100004,1,2020-2021,Supercopa Endesa,False
M. Huertas,87.915184,140.0,2C,08:36,Iberostar Tenerife,20,25,Real Madrid,Tiro de 2,True,100004,1,2020-2021,Supercopa Endesa,False
M. Huertas,71.074882,138.75,2C,01:34,Iberostar Tenerife,39,46,Real Madrid,Tiro de 2,False,100004,1,2020-2021,Supercopa Endesa,False
M. Huertas,112.716698,103.75,3C,06:54,Iberostar Tenerife,44,56,Real Madrid,Tiro de 2,False,100004,1,2020-2021,Supercopa Endesa,False
M. Huertas,37.375544,211.666667,3C,06:31,Iberostar Tenerife,46,56,Real Madrid,Tiro de 2,True,100004,1,2020-2021,Supercopa Endesa,False
M. Huertas,29.901372,81.666667,3C,05:07,Iberostar Tenerife,48,60,Real Madrid,Tiro de 2,False,100004,1,2020-2021,Supercopa Endesa,False
M. Huertas,113.185005,149.583333,3C,05:35,Iberostar Tenerife,50,62,Real Madrid,Tiro de 2,True,100004,1,2020-2021,Supercopa Endesa,False
M. Huertas,50.01982,121.666667,3C,00:07,Iberostar Tenerife,59,70,Real Madrid,Tiro de 2,False,100004,1,2020-2021,Supercopa Endesa,False
M. Huertas,88.383491,132.5,4C,09:53,Iberostar Tenerife,59,71,Real Madrid,Tiro de 2,False,100004,1,2020-2021,Supercopa Endesa,False
M. Huertas,63.113671,87.916667,4C,08:23,Iberostar Tenerife,64,76,Real Madrid,Tiro de 2,True,100004,1,2020-2021,Supercopa Endesa,False
M. Huertas,162.300993,110.416667,4C,07:47,Iberostar Tenerife,64,78,Real Madrid,Triple,False,100004,1,2020-2021,Supercopa Endesa,False
M. Huertas,42.995222,133.75,4C,06:27,Iberostar Tenerife,69,83,Real Madrid,Tiro de 2,True,100004,1,2020-2021,Supercopa Endesa,False
G. Bogris,68.265043,127.916667,1C,01:38,Iberostar Tenerife,13,20,Real Madrid,Tiro de 2,True,100004,1,2020-2021,Supercopa Endesa,False
G. Bogris,42.526916,156.25,3C,05:30,Iberostar Tenerife,48,60,Real Madrid,Tiro de 2,True,100004,1,2020-2021,Supercopa Endesa,False
D. Díez,121.127483,236.25,1C,00:13,Iberostar Tenerife,18,23,Real Madrid,Triple,True,100004,1,2020-2021,Supercopa Endesa,False
D. Díez,162.300993,150.0,2C,08:53,Iberostar Tenerife,18,25,Real Madrid,Triple,False,100004,1,2020-2021,Supercopa Endesa,False
F. Guerra,24.75,141.25,2C,02:22,Iberostar Tenerife,36,41,Real Madrid,Mate,True,100004,1,2020-2021,Supercopa Endesa,False
F. Guerra,24.75,141.25,3C,01:54,Iberostar Tenerife,53,69,Real Madrid,Mate,True,100004,1,2020-2021,Supercopa Endesa,False
F. Guerra,164.642526,110.833333,3C,01:20,Iberostar Tenerife,56,70,Real Madrid,Triple,True,100004,1,2020-2021,Supercopa Endesa,False
E. Sulejmanovic,24.75,141.25,2C,01:40,Iberostar Tenerife,39,46,Real Madrid,Mate,True,100004,1,2020-2021,Supercopa Endesa,False
E. Sulejmanovic,60.303832,150.833333,2C,00:02,Iberostar Tenerife,42,48,Real Madrid,Tiro de 2,False,100004,1,2020-2021,Supercopa Endesa,False
E. Sulejmanovic,24.75,21.666667,3C,00:46,Iberostar Tenerife,59,70,Real Madrid,Triple,True,100004,1,2020-2021,Supercopa Endesa,False
A. López,164.642526,128.333333,4C,09:15,Iberostar Tenerife,62,73,Real Madrid,Triple,True,100004,1,2020-2021,Supercopa Endesa,False
A. López,157.63666,77.083333,4C,07:07,Iberostar Tenerife,67,80,Real Madrid,Triple,True,100004,1,2020-2021,Supercopa Endesa,False
A. López,115.058231,237.083333,4C,04:56,Iberostar Tenerife,70,86,Real Madrid,Triple,False,100004,1,2020-2021,Supercopa Endesa,False
G. Deck,455.348486,143.75,1C,09:16,Iberostar Tenerife,0,4,Real Madrid,Tiro de 2,True,100004,1,2020-2021,Supercopa Endesa,False
G. Deck,454.88018,155.0,1C,07:43,Iberostar Tenerife,4,8,Real Madrid,Tiro de 2,True,100004,1,2020-2021,Supercopa Endesa,False
G. Deck,456.285099,150.0,1C,07:12,Iberostar Tenerife,4,10,Real Madrid,Tiro de 2,True,100004,1,2020-2021,Supercopa Endesa,False
G. Deck,466.587843,116.666667,1C,06:14,Iberostar Tenerife,6,12,Real Madrid,Tiro de 2,True,100004,1,2020-2021,Supercopa Endesa,False
G. Deck,465.182923,104.166667,1C,05:38,Iberostar Tenerife,6,12,Real Madrid,Tiro de 2,False,100004,1,2020-2021,Supercopa Endesa,False
G. Deck,455.348486,156.666667,2C,02:08,Iberostar Tenerife,37,43,Real Madrid,Tiro de 2,True,100004,1,2020-2021,Supercopa Endesa,False
G. Deck,454.88018,196.666667,2C,01:34,Iberostar Tenerife,39,46,Real Madrid,Tiro de 2,False,100004,1,2020-2021,Supercopa Endesa,False
F. Campazzo,448.792195,127.916667,1C,08:42,Iberostar Tenerife,2,4,Real Madrid,Tiro de 2,False,100004,1,2020-2021,Supercopa Endesa,False
F. Campazzo,441.318023,132.916667,1C,08:06,Iberostar Tenerife,4,4,Real Madrid,Tiro de 2,False,100004,1,2020-2021,Supercopa Endesa,False
F. Campazzo,373.469773,61.666667,1C,04:36,Iberostar Tenerife,6,12,Real Madrid,Triple,False,100004,1,2020-2021,Supercopa Endesa,False
F. Campazzo,340.257474,140.0,1C,04:21,Iberostar Tenerife,6,15,Real Madrid,Triple,True,100004,1,2020-2021,Supercopa Endesa,False
F. Campazzo,461.436471,152.083333,1C,01:56,Iberostar Tenerife,11,20,Real Madrid,Tiro de 2,True,100004,1,2020-2021,Supercopa Endesa,False
F. Campazzo,361.312535,200.416667,3C,08:05,Iberostar Tenerife,44,50,Real Madrid,Triple,False,100004,1,2020-2021,Supercopa Endesa,False
F. Campazzo,381.89929,221.666667,3C,07:16,Iberostar Tenerife,44,56,Real Madrid,Triple,True,100004,1,2020-2021,Supercopa Endesa,False
F. Campazzo,345.390114,110.416667,3C,03:58,Iberostar Tenerife,50,62,Real Madrid,Triple,False,100004,1,2020-2021,Supercopa Endesa,False
F. Campazzo,356.161164,180.0,3C,00:32,Iberostar Tenerife,59,70,Real Madrid,Triple,False,100004,1,2020-2021,Supercopa Endesa,False
