nombre,x,y,cuarto,tiempo,equipo_local,resultado_local,resultado_visitante,equipo_visitante,descripcion,anotado,id_partido,jornada,temporada,competicion,playoff
A. Aranitovic,91.286991,208.483333,2C,06:28,Río Breogán,23,27,Bàsquet Girona,Tiro de 2,False,104151,12,2024-2025,Liga Endesa,False
A. Aranitovic,102.488884,147.55,2C,04:47,Río Breogán,30,27,Bàsquet Girona,Tiro de 2,True,104151,12,2024-2025,Liga Endesa,False
A. Aranitovic,121.01509,225.983333,3C,03:24,Río Breogán,54,48,Bàsquet Girona,Triple,False,104151,12,2024-2025,Liga Endesa,False
A. Aranitovic,24.75,75.466667,3C,02:23,Río Breogán,56,49,Bàsquet Girona,Tiro de 2,True,104151,12,2024-2025,Liga Endesa,False
A. Aranitovic,50.506859,255.1,4C,07:16,Río Breogán,65,65,Bàsquet Girona,Triple,True,104151,12,2024-2025,Liga Endesa,False
D. Grant,30.069962,163.816667,1C,02:51,Río Breogán,9,19,Bàsquet Girona,Tiro de 2,True,104151,12,2024-2025,Liga Endesa,False
D. Grant,47.28491,117.216667,1C,00:07,Río Breogán,14,22,Bàsquet Girona,Tiro de 2,False,104151,12,2024-2025,Liga Endesa,False
D. Grant,26.791816,28.116667,2C,09:24,Río Breogán,19,24,Bàsquet Girona,Triple,True,104151,12,2024-2025,Liga Endesa,False
D. Grant,54.403169,164.783333,2C,08:57,Río Breogán,19,24,Bàsquet Girona,Tiro de 2,False,104151,12,2024-2025,Liga Endesa,False
D. Grant,41.833822,110.166667,2C,03:55,Río Breogán,32,27,Bàsquet Girona,Tiro de 2,False,104151,12,2024-2025,Liga Endesa,False
D. Grant,141.56438,210.666667,2C,02:25,Río Breogán,37,30,Bàsquet Girona,Triple,False,104151,12,2024-2025,Liga Endesa,False
D. Grant,63.132403,87.35,2C,01:31,Río Breogán,38,30,Bàsquet Girona,Tiro de 2,False,104151,12,2024-2025,Liga Endesa,False
D. Grant,119.085667,235.683333,3C,09:26,Río Breogán,42,32,Bàsquet Girona,Triple,False,104151,12,2024-2025,Liga Endesa,False
D. Grant,99.416793,72.316667,3C,08:00,Río Breogán,47,34,Bàsquet Girona,Tiro de 2,True,104151,12,2024-2025,Liga Endesa,False
D. Grant,41.477909,139.8,3C,04:53,Río Breogán,77,74,Bàsquet Girona,Tiro de 2,False,104151,12,2024-2025,Liga Endesa,False
D. Grant,49.139404,24.5,3C,04:09,Río Breogán,54,46,Bàsquet Girona,Triple,True,104151,12,2024-2025,Liga Endesa,False
D. Grant,188.226443,138.35,3C,02:54,Río Breogán,54,49,Bàsquet Girona,Triple,False,104151,12,2024-2025,Liga Endesa,False
D. Grant,145.048581,194.9,4C,09:18,Río Breogán,62,62,Bàsquet Girona,Triple,True,104151,12,2024-2025,Liga Endesa,False
D. Grant,48.85842,132.283333,4C,08:33,Río Breogán,62,62,Bàsquet Girona,Tiro de 2,False,104151,12,2024-2025,Liga Endesa,False
D. Grant,24.75,197.083333,4C,04:35,Río Breogán,70,65,Bàsquet Girona,Tiro de 2,False,104151,12,2024-2025,Liga Endesa,False
D. Grant,122.101561,80.333333,4C,01:17,Río Breogán,74,70,Bàsquet Girona,Tiro de 2,False,104151,12,2024-2025,Liga Endesa,False
D. Grant,62.251987,135.916667,4C,00:24,Río Breogán,76,72,Bàsquet Girona,Tiro de 2,True,104151,12,2024-2025,Liga Endesa,False
D. Apic,27.0728,157.016667,1C,02:10,Río Breogán,9,19,Bàsquet Girona,Tiro de 2,False,104151,12,2024-2025,Liga Endesa,False
D. Apic,37.993709,156.05,2C,00:22,Río Breogán,40,30,Bàsquet Girona,Tiro de 2,False,104151,12,2024-2025,Liga Endesa,False
D. Apic,88.008846,221.833333,2C,00:21,Río Breogán,42,30,Bàsquet Girona,Tiro de 2,True,104151,12,2024-2025,Liga Endesa,False
D. Apic,37.375544,161.4,4C,08:14,Río Breogán,62,62,Bàsquet Girona,Tiro de 2,False,104151,12,2024-2025,Liga Endesa,False
A. Somogyi,56.032876,159.933333,2C,08:21,Río Breogán,19,24,Bàsquet Girona,Tiro de 2,False,104151,12,2024-2025,Liga Endesa,False
A. Somogyi,25.967597,150.95,2C,06:51,Río Breogán,23,27,Bàsquet Girona,Tiro de 2,True,104151,12,2024-2025,Liga Endesa,False
E. Atic,24.75,141.25,3C,05:21,Río Breogán,51,41,Bàsquet Girona,Mate,True,104151,12,2024-2025,Liga Endesa,False
E. Vila,135.495128,209.716667,4C,07:44,Río Breogán,62,65,Bàsquet Girona,Triple,False,104151,12,2024-2025,Liga Endesa,False
E. Vila,43.126348,136.65,4C,03:46,Río Breogán,72,67,Bàsquet Girona,Tiro de 2,False,104151,12,2024-2025,Liga Endesa,False
J. Marcos,339.901561,148.283333,1C,09:46,Río Breogán,0,3,Bàsquet Girona,Triple,True,104151,12,2024-2025,Liga Endesa,False
J. Marcos,394.543567,47.3,1C,08:09,Río Breogán,4,9,Bàsquet Girona,Triple,True,104151,12,2024-2025,Liga Endesa,False
J. Marcos,331.415847,137.116667,2C,07:14,Río Breogán,21,27,Bàsquet Girona,Triple,False,104151,12,2024-2025,Liga Endesa,False
J. Marcos,480.15,127.4,2C,00:02,Río Breogán,42,32,Bàsquet Girona,Tiro de 2,True,104151,12,2024-2025,Liga Endesa,False
J. Marcos,464.995601,115.533333,4C,07:00,Río Breogán,65,65,Bàsquet Girona,Tiro de 2,False,104151,12,2024-2025,Liga Endesa,False
I. Iroegbu,318.584248,129.1,1C,09:02,Río Breogán,2,6,Bàsquet Girona,Triple,True,104151,12,2024-2025,Liga Endesa,False
I. Iroegbu,373.226254,225.716667,1C,07:47,Río Breogán,4,9,Bàsquet Girona,Triple,False,104151,12,2024-2025,Liga Endesa,False
I. Iroegbu,461.5114,107.25,1C,00:01,Río Breogán,16,24,Bàsquet Girona,Tiro de 2,True,104151,12,2024-2025,Liga Endesa,False
I. Iroegbu,460.949432,126.916667,2C,07:55,Río Breogán,19,27,Bàsquet Girona,Tiro de 2,True,104151,12,2024-2025,Liga Endesa,False
I. Iroegbu,317.760028,175.233333,2C,06:34,Río Breogán,23,27,Bàsquet Girona,Triple,False,104151,12,2024-2025,Liga Endesa,False
I. Iroegbu,480.15,162.616667,3C,09:49,Río Breogán,42,32,Bàsquet Girona,Tiro de 2,False,104151,12,2024-2025,Liga Endesa,False
I. Iroegbu,463.347162,171.366667,3C,09:06,Río Breogán,42,34,Bàsquet Girona,Tiro de 2,True,104151,12,2024-2025,Liga Endesa,False
I. Iroegbu,353.48245,40.766667,3C,07:25,Río Breogán,47,39,Bàsquet Girona,Triple,True,104151,12,2024-2025,Liga Endesa,False
I. Iroegbu,390.665989,37.366667,3C,05:53,Río Breogán,49,41,Bàsquet Girona,Triple,False,104151,12,2024-2025,Liga Endesa,False
I. Iroegbu,351.852744,179.85,4C,06:24,Río Breogán,67,65,Bàsquet Girona,Triple,False,104151,12,2024-2025,Liga Endesa,False
I. Iroegbu,448.323888,25.466667,4C,00:13,Río Breogán,76,72,Bàsquet Girona,Triple,False,104151,12,2024-2025,Liga Endesa,False
I. Iroegbu,467.711779,122.566667,4C,00:01,Río Breogán,77,74,Bàsquet Girona,Tiro de 2,True,104151,12,2024-2025,Liga Endesa,False
S. Martínez,474.623983,123.766667,1C,07:51,Río Breogán,4,9,Bàsquet Girona,Tiro de 2,False,104151,12,2024-2025,Liga Endesa,False
S. Martínez,466.419253,134.45,1C,00:22,Río Breogán,14,22,Bàsquet Girona,Tiro de 2,False,104151,12,2024-2025,Liga Endesa,False
S. Martínez,480.15,257.283333,2C,00:47,Río Breogán,40,30,Bàsquet Girona,Triple,False,104151,12,2024-2025,Liga Endesa,False
S. Martínez,480.15,142.716667,3C,06:26,Río Breogán,49,41,Bàsquet Girona,Tiro de 2,True,104151,12,2024-2025,Liga Endesa,False
M. Susinskas,393.176112,74.25,1C,07:12,Río Breogán,4,9,Bàsquet Girona,Tiro de 2,False,104151,12,2024-2025,Liga Endesa,False
M. Susinskas,353.295128,92.2,1C,07:01,Río Breogán,4,12,Bàsquet Girona,Triple,True,104151,12,2024-2025,Liga Endesa,False
M. Susinskas,480.15,258.733333,2C,01:54,Río Breogán,38,30,Bàsquet Girona,Triple,False,104151,12,2024-2025,Liga Endesa,False
M. Susinskas,460.893236,258.5,3C,08:14,Río Breogán,45,34,Bàsquet Girona,Triple,False,104151,12,2024-2025,Liga Endesa,False
M. Susinskas,398.851987,110.433333,3C,04:26,Río Breogán,51,46,Bàsquet Girona,Tiro de 2,True,104151,12,2024-2025,Liga Endesa,False
M. Susinskas,343.648013,163.833333,4C,05:01,Río Breogán,70,65,Bàsquet Girona,Triple,False,104151,12,2024-2025,Liga Endesa,False
M. Susinskas,480.15,28.133333,4C,02:42,Río Breogán,74,68,Bàsquet Girona,Triple,False,104151,12,2024-2025,Liga Endesa,False
M. Susinskas,480.15,141.25,4C,01:32,Río Breogán,74,70,Bàsquet Girona,Mate,True,104151,12,2024-2025,Liga Endesa,False
M. Susinskas,370.435147,66.0,4C,00:20,Río Breogán,76,72,Bàsquet Girona,Triple,False,104151,12,2024-2025,Liga Endesa,False
A. Durham,459.319726,166.0,1C,05:59,Río Breogán,7,12,Bàsquet Girona,Tiro de 2,False,104151,12,2024-2025,Liga Endesa,False
A. Durham,466.962488,149.016667,2C,06:15,Río Breogán,26,27,Bàsquet Girona,Tiro de 2,False,104151,12,2024-2025,Liga Endesa,False
A. Durham,480.15,257.033333,2C,04:04,Río Breogán,32,27,Bàsquet Girona,Triple,False,104151,12,2024-2025,Liga Endesa,False
A. Durham,472.095128,166.75,3C,00:27,Río Breogán,58,56,Bàsquet Girona,Tiro de 2,True,104151,12,2024-2025,Liga Endesa,False
A. Durham,446.132214,167.716667,4C,08:48,Río Breogán,62,62,Bàsquet Girona,Tiro de 2,False,104151,12,2024-2025,Liga Endesa,False
A. Durham,349.942053,145.15,4C,03:29,Río Breogán,72,68,Bàsquet Girona,Triple,False,104151,12,2024-2025,Liga Endesa,False
A. Durham,457.61509,139.566667,4C,02:08,Río Breogán,74,68,Bàsquet Girona,Tiro de 2,False,104151,12,2024-2025,Liga Endesa,False
M. Fjellerup,469.978382,143.433333,1C,05:28,Río Breogán,7,14,Bàsquet Girona,Tiro de 2,True,104151,12,2024-2025,Liga Endesa,False
M. Fjellerup,466.419253,137.116667,1C,05:03,Río Breogán,7,17,Bàsquet Girona,Tiro de 2,True,104151,12,2024-2025,Liga Endesa,False
M. Fjellerup,362.024361,209.933333,2C,05:02,Río Breogán,28,27,Bàsquet Girona,Triple,False,104151,12,2024-2025,Liga Endesa,False
M. Fjellerup,446.207143,154.35,2C,03:10,Río Breogán,34,27,Bàsquet Girona,Tiro de 2,False,104151,12,2024-2025,Liga Endesa,False
M. Fjellerup,340.988032,164.783333,2C,02:40,Río Breogán,37,30,Bàsquet Girona,Triple,True,104151,12,2024-2025,Liga Endesa,False
M. Fjellerup,473.181599,131.783333,3C,03:50,Río Breogán,54,48,Bàsquet Girona,Tiro de 2,True,104151,12,2024-2025,Liga Endesa,False
M. Fjellerup,460.893236,162.383333,3C,02:00,Río Breogán,56,51,Bàsquet Girona,Tiro de 2,True,104151,12,2024-2025,Liga Endesa,False
M. Fjellerup,351.028524,170.383333,3C,00:03,Río Breogán,59,59,Bàsquet Girona,Triple,True,104151,12,2024-2025,Liga Endesa,False
M. Fjellerup,383.004494,230.1,4C,09:45,Río Breogán,59,62,Bàsquet Girona,Triple,True,104151,12,2024-2025,Liga Endesa,False
M. Fjellerup,432.195412,248.066667,4C,05:41,Río Breogán,68,65,Bàsquet Girona,Triple,False,104151,12,2024-2025,Liga Endesa,False
N. Sibande,459.319726,142.933333,1C,05:07,Río Breogán,7,15,Bàsquet Girona,Tiro de 2,False,104151,12,2024-2025,Liga Endesa,False
N. Sibande,385.252365,50.7,1C,04:28,Río Breogán,7,17,Bàsquet Girona,Triple,False,104151,12,2024-2025,Liga Endesa,False
N. Sibande,356.011306,71.333333,1C,01:29,Río Breogán,12,22,Bàsquet Girona,Triple,True,104151,12,2024-2025,Liga Endesa,False
N. Sibande,412.414144,244.966667,2C,03:46,Río Breogán,32,27,Bàsquet Girona,Triple,False,104151,12,2024-2025,Liga Endesa,False
N. Sibande,475.635525,23.766667,3C,01:22,Río Breogán,58,54,Bàsquet Girona,Triple,True,104151,12,2024-2025,Liga Endesa,False
N. Sibande,363.054636,68.916667,4C,03:16,Río Breogán,72,68,Bàsquet Girona,Triple,False,104151,12,2024-2025,Liga Endesa,False
J. Sorolla,474.623983,93.416667,1C,03:17,Río Breogán,7,19,Bàsquet Girona,Tiro de 2,False,104151,12,2024-2025,Liga Endesa,False
J. Sorolla,477.358893,100.95,2C,05:39,Río Breogán,26,27,Bàsquet Girona,Tiro de 2,False,104151,12,2024-2025,Liga Endesa,False
J. Sorolla,406.775733,73.533333,3C,02:42,Río Breogán,54,49,Bàsquet Girona,Tiro de 2,False,104151,12,2024-2025,Liga Endesa,False
J. Fernández,451.395979,145.85,1C,02:40,Río Breogán,9,19,Bàsquet Girona,Tiro de 2,False,104151,12,2024-2025,Liga Endesa,False
J. Fernández,458.982545,141.75,3C,06:34,Río Breogán,49,39,Bàsquet Girona,Tiro de 2,False,104151,12,2024-2025,Liga Endesa,False
F. Caffaro,477.358893,157.983333,2C,08:48,Río Breogán,19,24,Bàsquet Girona,Tiro de 2,False,104151,12,2024-2025,Liga Endesa,False
G. Ferrando,396.117077,231.8,3C,05:07,Río Breogán,51,44,Bàsquet Girona,Triple,True,104151,12,2024-2025,Liga Endesa,False
R. Villar,38.462015,109.466667,1C,09:48,Hiopos Lleida,2,0,Coviran Granada,Tiro de 2,True,104152,12,2024-2025,Liga Endesa,False
R. Villar,42.864096,105.55,1C,06:40,Hiopos Lleida,6,10,Coviran Granada,Tiro de 2,True,104152,12,2024-2025,Liga Endesa,False
R. Villar,332.296263,41.5,3C,00:00,Hiopos Lleida,60,58,Coviran Granada,Triple,False,104152,12,2024-2025,Liga Endesa,False
R. Villar,54.627956,150.833333,4C,08:40,Hiopos Lleida,63,60,Coviran Granada,Tiro de 2,False,104152,12,2024-2025,Liga Endesa,False
E. Muric,160.896074,117.733333,1C,09:13,Hiopos Lleida,2,2,Coviran Granada,Triple,False,104152,12,2024-2025,Liga Endesa,False
E. Muric,135.420199,229.233333,1C,08:35,Hiopos Lleida,4,5,Coviran Granada,Triple,False,104152,12,2024-2025,Liga Endesa,False
E. Muric,24.75,261.033333,2C,09:04,Hiopos Lleida,17,26,Coviran Granada,Triple,True,104152,12,2024-2025,Liga Endesa,False
E. Muric,51.199953,130.366667,2C,07:56,Hiopos Lleida,19,29,Coviran Granada,Tiro de 2,True,104152,12,2024-2025,Liga Endesa,False
E. Muric,123.188032,219.216667,2C,02:47,Hiopos Lleida,37,30,Coviran Granada,Triple,False,104152,12,2024-2025,Liga Endesa,False
E. Muric,149.150946,196.116667,3C,05:33,Hiopos Lleida,53,48,Coviran Granada,Triple,False,104152,12,2024-2025,Liga Endesa,False
E. Muric,120.247067,233.583333,3C,05:18,Hiopos Lleida,53,48,Coviran Granada,Triple,False,104152,12,2024-2025,Liga Endesa,False
E. Muric,47.771949,189.15,3C,02:23,Hiopos Lleida,55,51,Coviran Granada,Tiro de 2,False,104152,12,2024-2025,Liga Endesa,False
C. Goodwin,63.93789,140.816667,1C,09:08,Hiopos Lleida,4,2,Coviran Granada,Tiro de 2,True,104152,12,2024-2025,Liga Endesa,False
C. Goodwin,46.2921,127.75,1C,00:41,Hiopos Lleida,14,22,Coviran Granada,Tiro de 2,False,104152,12,2024-2025,Liga Endesa,False
C. Goodwin,44.343945,120.783333,1C,00:08,Hiopos Lleida,14,22,Coviran Granada,Tiro de 2,False,104152,12,2024-2025,Liga Endesa,False
C. Goodwin,55.114995,150.833333,3C,03:12,Hiopos Lleida,55,51,Coviran Granada,Tiro de 2,False,104152,12,2024-2025,Liga Endesa,False
K. Hasbrouck,127.590114,235.766667,1C,07:17,Hiopos Lleida,4,10,Coviran Granada,Triple,False,104152,12,2024-2025,Liga Endesa,False
K. Hasbrouck,136.413009,228.366667,2C,07:19,Hiopos Lleida,22,29,Coviran Granada,Triple,True,104152,12,2024-2025,Liga Endesa,False
K. Hasbrouck,32.093046,24.083333,4C,06:27,Hiopos Lleida,70,63,Coviran Granada,Triple,False,104152,12,2024-2025,Liga Endesa,False
K. Hasbrouck,143.756055,218.766667,4C,04:31,Hiopos Lleida,75,64,Coviran Granada,Triple,False,104152,12,2024-2025,Liga Endesa,False
O. Paulí,32.093046,124.7,1C,06:11,Hiopos Lleida,6,10,Coviran Granada,Tiro de 2,False,104152,12,2024-2025,Liga Endesa,False
O. Paulí,38.462015,136.9,1C,05:20,Hiopos Lleida,8,14,Coviran Granada,Tiro de 2,False,104152,12,2024-2025,Liga Endesa,False
O. Paulí,41.40298,143.433333,2C,01:06,Hiopos Lleida,44,32,Coviran Granada,Tiro de 2,True,104152,12,2024-2025,Liga Endesa,False
O. Paulí,135.92597,65.016667,3C,09:03,Hiopos Lleida,46,38,Coviran Granada,Triple,False,104152,12,2024-2025,Liga Endesa,False
O. Paulí,64.424929,86.8,3C,07:56,Hiopos Lleida,48,40,Coviran Granada,Tiro de 2,True,104152,12,2024-2025,Liga Endesa,False
O. Paulí,154.040066,81.133333,3C,06:52,Hiopos Lleida,51,46,Coviran Granada,Triple,True,104152,12,2024-2025,Liga Endesa,False
O. Paulí,24.75,147.783333,4C,02:58,Hiopos Lleida,79,70,Coviran Granada,Tiro de 2,True,104152,12,2024-2025,Liga Endesa,False
T. Bropleh,24.75,259.283333,1C,04:28,Hiopos Lleida,8,14,Coviran Granada,Triple,False,104152,12,2024-2025,Liga Endesa,False
T. Bropleh,349.923321,141.25,2C,05:03,Hiopos Lleida,30,29,Coviran Granada,Triple,True,104152,12,2024-2025,Liga Endesa,False
T. Bropleh,43.856906,143.433333,2C,04:09,Hiopos Lleida,32,30,Coviran Granada,Tiro de 2,True,104152,12,2024-2025,Liga Endesa,False
T. Bropleh,31.118969,136.9,2C,03:10,Hiopos Lleida,37,30,Coviran Granada,Tiro de 2,True,104152,12,2024-2025,Liga Endesa,False
T. Bropleh,133.472044,51.533333,2C,01:44,Hiopos Lleida,42,30,Coviran Granada,Triple,True,104152,12,2024-2025,Liga Endesa,False
T. Bropleh,133.472044,229.233333,2C,00:22,Hiopos Lleida,44,35,Coviran Granada,Triple,False,104152,12,2024-2025,Liga Endesa,False
T. Bropleh,140.81509,220.516667,3C,00:52,Hiopos Lleida,60,55,Coviran Granada,Triple,True,104152,12,2024-2025,Liga Endesa,False
T. Bropleh,151.099101,77.216667,4C,09:50,Hiopos Lleida,63,58,Coviran Granada,Triple,True,104152,12,2024-2025,Liga Endesa,False
T. Bropleh,73.229092,26.7,4C,09:04,Hiopos Lleida,63,60,Coviran Granada,Triple,False,104152,12,2024-2025,Liga Endesa,False
T. Bropleh,80.572138,147.783333,4C,05:24,Hiopos Lleida,73,63,Coviran Granada,Tiro de 2,True,104152,12,2024-2025,Liga Endesa,False
T. Bropleh,39.436093,129.05,4C,04:58,Hiopos Lleida,75,64,Coviran Granada,Tiro de 2,True,104152,12,2024-2025,Liga Endesa,False
T. Bropleh,93.797114,29.75,4C,03:27,Hiopos Lleida,77,67,Coviran Granada,Triple,False,104152,12,2024-2025,Liga Endesa,False
T. Bropleh,107.022091,37.583333,4C,00:16,Hiopos Lleida,87,73,Coviran Granada,Triple,False,104152,12,2024-2025,Liga Endesa,False
T. Bropleh,165.298155,194.383333,4C,00:02,Hiopos Lleida,87,74,Coviran Granada,Triple,False,104152,12,2024-2025,Liga Endesa,False
L. Bozic,34.059934,133.416667,1C,04:22,Hiopos Lleida,10,14,Coviran Granada,Tiro de 2,True,104152,12,2024-2025,Liga Endesa,False
L. Bozic,24.75,18.0,1C,03:54,Hiopos Lleida,10,17,Coviran Granada,Triple,False,104152,12,2024-2025,Liga Endesa,False
L. Bozic,57.568921,137.333333,1C,03:25,Hiopos Lleida,10,17,Coviran Granada,Tiro de 2,False,104152,12,2024-2025,Liga Endesa,False
L. Bozic,49.720104,113.383333,1C,01:31,Hiopos Lleida,14,20,Coviran Granada,Tiro de 2,False,104152,12,2024-2025,Liga Endesa,False
L. Bozic,72.255014,119.916667,1C,00:58,Hiopos Lleida,14,22,Coviran Granada,Tiro de 2,False,104152,12,2024-2025,Liga Endesa,False
L. Bozic,64.911968,122.516667,3C,09:48,Hiopos Lleida,46,35,Coviran Granada,Tiro de 2,False,104152,12,2024-2025,Liga Endesa,False
L. Bozic,95.276963,94.2,3C,08:15,Hiopos Lleida,46,40,Coviran Granada,Tiro de 2,False,104152,12,2024-2025,Liga Endesa,False
L. Bozic,55.114995,140.366667,4C,06:49,Hiopos Lleida,70,63,Coviran Granada,Tiro de 2,True,104152,12,2024-2025,Liga Endesa,False
L. Bozic,46.2921,146.033333,4C,04:24,Hiopos Lleida,77,64,Coviran Granada,Tiro de 2,True,104152,12,2024-2025,Liga Endesa,False
L. Bozic,60.004115,145.6,4C,01:59,Hiopos Lleida,83,70,Coviran Granada,Tiro de 2,True,104152,12,2024-2025,Liga Endesa,False
Van der Vuurst,141.302129,207.016667,1C,02:32,Hiopos Lleida,12,17,Coviran Granada,Triple,False,104152,12,2024-2025,Liga Endesa,False
Van der Vuurst,95.764002,144.733333,3C,06:00,Hiopos Lleida,53,48,Coviran Granada,Tiro de 2,True,104152,12,2024-2025,Liga Endesa,False
Van der Vuurst,166.778004,143.85,3C,04:31,Hiopos Lleida,55,48,Coviran Granada,Triple,False,104152,12,2024-2025,Liga Endesa,False
Van der Vuurst,125.136187,186.1,3C,01:53,Hiopos Lleida,55,53,Coviran Granada,Tiro de 2,False,104152,12,2024-2025,Liga Endesa,False
C. Walden,147.671097,201.8,2C,05:34,Hiopos Lleida,27,29,Coviran Granada,Triple,True,104152,12,2024-2025,Liga Endesa,False
C. Walden,24.75,24.966667,2C,03:35,Hiopos Lleida,35,30,Coviran Granada,Triple,True,104152,12,2024-2025,Liga Endesa,False
C. Walden,66.860123,29.75,3C,08:10,Hiopos Lleida,46,40,Coviran Granada,Triple,False,104152,12,2024-2025,Liga Endesa,False
C. Walden,31.118969,256.666667,3C,06:57,Hiopos Lleida,48,46,Coviran Granada,Triple,False,104152,12,2024-2025,Liga Endesa,False
C. Walden,34.059934,165.633333,4C,07:04,Hiopos Lleida,68,63,Coviran Granada,Tiro de 2,True,104152,12,2024-2025,Liga Endesa,False
A. Madsen,24.75,141.25,2C,00:10,Hiopos Lleida,46,35,Coviran Granada,Mate,True,104152,12,2024-2025,Liga Endesa,False
P. Oriola,44.343945,135.583333,4C,02:28,Hiopos Lleida,81,70,Coviran Granada,Tiro de 2,True,104152,12,2024-2025,Liga Endesa,False
S. Bamforth,395.423983,38.9,1C,08:55,Hiopos Lleida,4,5,Coviran Granada,Triple,True,104152,12,2024-2025,Liga Endesa,False
S. Bamforth,355.262015,231.85,2C,08:44,Hiopos Lleida,17,29,Coviran Granada,Triple,True,104152,12,2024-2025,Liga Endesa,False
S. Bamforth,334.693992,186.983333,2C,08:09,Hiopos Lleida,17,29,Coviran Granada,Triple,False,104152,12,2024-2025,Liga Endesa,False
